x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89621.48685244,43142.90007714,0.0,0.0,0.0,0.8853450519159681,0.4649345535103965,8.889
89619.79817570001,43145.35993978,0.0,0.0,0.0,0.883691800906429,0.468069226729073,8.889
89618.13474528001,43147.83590216,0.0,0.0,0.0,0.8792595499952299,0.4763429896011756,8.889
89616.54176148001,43150.3540603,0.0,0.0,0.0,0.8680503606922066,0.4964761538101603,8.889
89615.12415096001,43152.953875399995,0.0,0.0,0.0,0.8441483065377767,0.5361097243749675,8.889
89614.04978552001,43155.65900528,0.0,0.0,0.0,0.8006955146846694,0.5990715255825905,8.889
89613.51541428002,43158.42231056,0.0,0.0,0.0,0.7264837014294534,0.687183695642847,8.889
89613.75014974001,43161.04396592,0.0,0.0,0.0,0.606522255421395,0.7950665089654727,7.751034139991276
89614.83715606,43163.246150700004,0.0,0.0,0.0,0.434458483160693,0.9006918598553613,6.790329301019824
89616.64055664002,43164.677924460004,0.0,0.0,0.0,0.21326199646714059,0.976995046488389,6.31936024421354
89618.87154356002,43165.09555172,0.0,0.0,0.0,-0.01981254214415151,0.9998037123224669,6.822737985337754
89621.26440088003,43164.494596280005,0.0,0.0,0.0,-0.2105057017224884,0.9775926296481182,8.088858452215453
89623.49303330002,43163.008482740006,0.0,0.0,0.0,-0.3525166835258923,0.9358055288551708,8.889
89625.39345594001,43160.86934774001,0.0,0.0,0.0,-0.4472075077313818,0.894430234858307,8.889
89626.96792446,43158.37542592001,0.0,0.0,0.0,-0.5023987055877482,0.8646360740934622,8.889
89628.31788708,43155.73860258,0.0,0.0,0.0,-0.525805447393547,0.8506048621370982,8.889
89629.62066388292,43153.0676280686,0.0,0.0,0.0,-0.5339372668273019,0.8455240949215999,8.889
89630.82626937708,43150.46932212543,0.0,0.0,0.0,-0.5365140004992135,0.8438914191223477,8.889
89632.02738259544,43147.931399454494,0.0,0.0,0.0,-0.5277856774026982,0.8493775831328344,8.889
89633.33555415945,43145.38950817584,0.0,0.0,0.0,-0.4987398901452494,0.8667517072252611,8.889
89634.89134799116,43143.0040226294,0.0,0.0,0.0,-0.4557452225239555,0.8901102696557266,8.889
89636.58134250769,43140.88483977447,0.0,0.0,0.0,-0.3964702230938383,0.9180475816644376,8.889
89638.50443971615,43139.16783760735,0.0,0.0,0.0,-0.3011476118866824,0.9535775353136986,8.889
89640.59403884744,43138.069574959896,0.0,0.0,0.0,-0.15234681706836214,0.9883270953126495,7.424974166409334
89642.71693836327,43137.83754764002,0.0,0.0,0.0,0.04475500316191445,0.998997992836811,6.126917116136392
89644.55678461032,43138.42535018372,0.0,0.0,0.0,0.2920352601778995,0.9564075526745001,5.790710411827333
89645.95540076193,43140.018604446916,0.0,0.0,0.0,0.5062805240213086,0.8623688485773991,6.731569253724149
89646.65470883774,43142.18419276581,0.0,0.0,0.0,0.6542209961352979,0.7563034366018301,8.044940732404097
89646.64638374161,43144.7674302605,0.0,0.0,0.0,0.7529027479531222,0.6581317893284272,8.889
89645.9304254735,43147.5517580991,0.0,0.0,0.0,0.8161751584409195,0.5778045610272906,8.889
89644.68998614856,43150.320617449695,0.0,0.0,0.0,0.8633858291521537,0.5045442597228197,8.889
89643.04634461751,43152.67063827283,0.0,0.0,0.0,0.8912543013922246,0.4535038811849989,8.889
89641.30911229909,43154.963319804236,0.0,0.0,0.0,0.9004993211527098,0.43485741640623854,8.889
89639.48251590559,43157.15941216792,0.0,0.0,0.0,0.908141659371934,0.4186630226246284,8.889
89637.60783283386,43159.297024747866,0.0,0.0,0.0,0.9109894850080675,0.4124295796917772,8.889
89635.68728538,43161.48172892001,0.0,0.0,0.0,0.9086279114176946,0.41760665535012503,8.889
89633.76695422002,43163.773059260006,0.0,0.0,0.0,0.9058703120377432,0.4235551649651339,8.889
89631.85441336001,43166.068799520006,0.0,0.0,0.0,0.9061398040999686,0.4229783155501833,8.889
89629.94343104001,43168.33711716,0.0,0.0,0.0,0.9086741399051912,0.41750605680344455,8.889
89627.97620628,43170.58631098,0.0,0.0,0.0,0.9138627198647445,0.40602331120443264,8.889
89625.94233306707,43172.76685759762,0.0,0.0,0.0,0.9114650400535698,0.411377540417734,8.889
89624.01174230539,43175.080392019336,0.0,0.0,0.0,0.8914182572662506,0.45318152059897665,8.889
89622.48868238539,43177.502297239334,0.0,0.0,0.0,0.8494214143116456,0.5277151323477504,8.889
89621.56062450538,43180.04037729933,0.0,0.0,0.0,0.7699025742883164,0.6381614420381597,8.125331182694948
89621.54269686538,43182.51344287933,0.0,0.0,0.0,0.6294002338885004,0.7770812992094849,7.014407726600085
89622.5625191383,43184.75868818171,0.0,0.0,0.0,0.44340527175890704,0.896321239833359,6.942319953778064
89624.45051276,43186.32258922,0.0,0.0,0.0,0.24348994881932073,0.9699034203589368,7.07658603772039
89626.78545954,43187.02160698,0.0,0.0,0.0,0.04890670446253983,0.9988033511450659,7.782328754753098
89629.40661790001,43186.80911004,0.0,0.0,0.0,-0.1049077186718932,0.9944819609037958,8.889
89632.07852276001,43185.89231154,0.0,0.0,0.0,-0.19274613234191462,0.9812486578167805,8.889
89634.72759806001,43184.634821759995,0.0,0.0,0.0,-0.21416086220181976,0.9767984055581649,8.889
89637.37505074,43183.4525284,0.0,0.0,0.0,-0.1743037514201266,0.984691932657555,8.889
89640.11764156002,43182.66487512,0.0,0.0,0.0,-0.08946574353016924,0.995989899915955,8.889
89642.91700714,43182.44880662,0.0,0.0,0.0,0.016382361141202055,0.9998658001169153,8.889
89645.72915334001,43182.8488088,0.0,0.0,0.0,0.11042819125764275,0.9938841052031999,8.889
89648.5242808,43183.71040366001,0.0,0.0,0.0,0.1692103231121867,0.9855799645651637,8.889
89651.28359664002,43184.81397500001,0.0,0.0,0.0,0.18576012017921797,0.9825951240215893,8.889
89654.03861524002,43185.87265846,0.0,0.0,0.0,0.1518587745997868,0.9884022018272982,8.889
89656.80378640002,43186.5512351,0.0,0.0,0.0,0.0703642372021526,0.9975213652463586,8.889
89659.31714359361,43186.62106740897,0.0,0.0,0.0,-0.08079569494126429,0.9967306836246982,7.451642183438693
89661.45294287386,43185.792521886964,0.0,0.0,0.0,-0.2870545140511602,0.9579142477084535,6.62459665330369
89663.0160830257,43184.18545572117,0.0,0.0,0.0,-0.4919728057596563,0.8706105664376992,6.379589199405804
89663.69472347648,43182.07030970567,0.0,0.0,0.0,-0.6889365401443109,0.7248216633448439,6.240917514348165
89663.23449075647,43179.88594726566,0.0,0.0,0.0,-0.835840999837369,0.5489716049039942,6.8236749967759325
89661.9073245429,43177.941262796696,0.0,0.0,0.0,-0.9251841684953517,0.37951845062600664,7.61681277159799
89659.83606860263,43176.533745078705,0.0,0.0,0.0,-0.9740368322246452,0.2263895966465294,8.889
89657.21366331835,43175.63482736584,0.0,0.0,0.0,-0.990329809053737,0.13873308653521998,8.889
89654.29155457302,43174.94921216111,0.0,0.0,0.0,-0.9920153838201184,0.12611692298903893,8.889
89651.48148167074,43174.153395951784,0.0,0.0,0.0,-0.9841599533911246,0.1772827858004818,8.889
89649.07067971723,43173.005194052756,0.0,0.0,0.0,-0.9554685450566915,0.2950929673971391,8.389296794923395
89647.35401691354,43171.33506129618,0.0,0.0,0.0,-0.8831382937544023,0.4691127306997359,6.900887453214957
89646.52150729949,43169.232508001674,0.0,0.0,0.0,-0.7615825435359935,0.6480679203457355,6.565780142165611
89646.64614949404,43166.968332961915,0.0,0.0,0.0,-0.6031312052085677,0.797641993192222,7.035224959851905
89647.77516725632,43164.805421151235,0.0,0.0,0.0,-0.4532079522543222,0.8914048193797496,8.519800012671512
89649.64501966983,43162.855948970275,0.0,0.0,0.0,-0.32915446368178836,0.9442760925906968,8.889
89651.99949939351,43161.45306206684,0.0,0.0,0.0,-0.20362880104641196,0.9790481660186084,8.889
89654.62454516,43160.690946300005,0.0,0.0,0.0,-0.07209266362903752,0.9973979385635757,8.889
89657.30761484,43160.681682940005,0.0,0.0,0.0,0.07637206483635878,0.9970793888716339,8.360955630863186
89659.70455990001,43161.47375426,0.0,0.0,0.0,0.23736488355681237,0.9714205639444025,8.577796919459765
89661.85037016001,43163.042676900004,0.0,0.0,0.0,0.3579203241415952,0.9337521306890686,8.889
89663.80829023712,43165.16165079504,0.0,0.0,0.0,0.39793850297493055,0.9174120927097436,8.889
89665.78702263636,43167.24928929102,0.0,0.0,0.0,0.3463464280483077,0.9381066846463565,8.889
89667.92804071636,43168.68373555102,0.0,0.0,0.0,0.2030395852390814,0.9791705300027885,7.662100491588687
89670.28460291635,43169.19831829102,0.0,0.0,0.0,0.0024524837226445407,0.999996992657273,7.040317231690775
89672.72338911635,43168.70725679102,0.0,0.0,0.0,-0.19696656022458975,0.9804102070833887,7.850140296724317
89675.04514869922,43167.20505879598,0.0,0.0,0.0,-0.35367595929498236,0.9353680109009362,8.889
89676.93238872,43164.99330662,0.0,0.0,0.0,-0.4688867916819508,0.8832582728659873,8.889
89678.2431426,43162.4773557,0.0,0.0,0.0,-0.5692345094670062,0.8221752083539474,8.889
89678.89744978,43159.76708410001,0.0,0.0,0.0,-0.6679768816889163,0.7441820244598437,8.889
89678.83344082002,43157.02386940001,0.0,0.0,0.0,-0.7622019043694065,0.6473393677010925,8.889
89678.02038972001,43154.42137676,0.0,0.0,0.0,-0.8453471621607236,0.5342173484891812,8.889
89676.50642826,43152.1272295,0.0,0.0,0.0,-0.9090865748992579,0.4166072483022059,8.889
89674.43219258,43150.25836996,0.0,0.0,0.0,-0.9521345307011747,0.30567930163237056,8.889
89671.94482914,43148.861677220004,0.0,0.0,0.0,-0.976867949240361,0.21384342343624096,8.889
89669.18963978,43147.84757892,0.0,0.0,0.0,-0.9887373257792628,0.14966128627962583,8.889
89666.28231514551,43147.10725544162,0.0,0.0,0.0,-0.9901254747490293,0.14018396574861647,8.889
89663.50308380014,43146.20441270696,0.0,0.0,0.0,-0.9795572496628726,0.20116559008167517,8.889
89661.04428550013,43144.861123166964,0.0,0.0,0.0,-0.9528375589576837,0.30348078397085126,8.889
89659.01980962012,43143.026131766965,0.0,0.0,0.0,-0.9045081668415668,0.4264563003601991,8.889
89657.57405935158,43140.653534064884,0.0,0.0,0.0,-0.8351936240379462,0.5499560076645784,8.889
89656.7998254105,43137.864446589454,0.0,0.0,0.0,-0.774168740016427,0.632979274527514,8.889
89656.41687098805,43134.94509856259,0.0,0.0,0.0,-0.7457076691780308,0.6662732713602345,8.889
89656.12233766967,43131.86218394145,0.0,0.0,0.0,-0.7474212635906583,0.6643504005662552,8.889
89655.70868294965,43128.94818140144,0.0,0.0,0.0,-0.7829111456512998,0.6221335371244419,8.889
89654.84379862415,43126.348722012175,0.0,0.0,0.0,-0.8521381553040949,0.5233168870530879,8.889
89653.30488861685,43124.207991248026,0.0,0.0,0.0,-0.9246095459318187,0.3809162474504811,7.658873593561565
89651.0994395063,43122.63289126464,0.0,0.0,0.0,-0.9822462143363285,0.18759630705840524,8.889
89647.72334260911,43121.99527404188,0.0,0.0,0.0,-0.9978074041445478,0.066184471247559,8.889
89644.62570437354,43121.770291637986,0.0,0.0,0.0,-0.9999455320956724,0.010437089723797432,8.889
89642.00626555203,43121.87591524545,0.0,0.0,0.0,0.9997969839548296,0.02014921524094819,8.889
