s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
0.0,89656.67001034932,43128.50486605209,-1.8859810841148419,-0.08894180872266987,9.8081139,-5.1910739
0.8676489078091015,89656.42687350002,43127.75917062847,-1.9678152446449821,-0.10260206281538307,9.2642786,-1.1713363
1.8045518006123267,89656.0913789528,43126.95900937222,-2.065288796839811,-0.11284356231879894,9.1370904,-0.3877113
2.7745702944493584,89655.6467389125,43126.13433836806,-2.18064218325736,-0.12001665161297133,9.0945994,-0.3877113
3.755499602843773,89655.09116944377,43125.33917898542,-2.305056591312092,-0.1222251421089393,9.051909,0.7791217
4.740116736320624,89654.43390932222,43124.61100905972,-2.4243093569847654,-0.11715044072975286,9.1374949,0.5228389
5.724724389716176,89653.69190745766,43123.96378102223,-2.529901692822653,-0.10528886018133582,9.1944816,2.02763
6.707598341800802,89652.88583068542,43123.398367484726,-2.6184122883516148,-0.08967769808478555,9.4122198,3.9057897
7.690052882377586,89652.03443132639,43122.9072867,-2.6890250971251666,-0.07414797425301348,9.8180449,4.8481531
8.674916937500024,89651.15088310071,43122.4776828625,-2.745741674199181,-0.06248602443786824,10.299566,4.802745
9.664976990968238,89650.24217979793,43122.09792568404,-2.7972407425928707,-0.057636350678668215,10.755342,4.7577623
10.6612726071276,89649.3102417778,43121.763694572226,-2.8532976516057356,-0.06038163101215694,11.1885578,-3.7026709
11.661472506736597,89648.3550632514,43121.4804297889,-2.92063134572072,-0.06895302483923735,10.8529052,-1.8281422
12.66091676673175,89647.37918099931,43121.26121831737,-3.0013957406023373,-0.08014316262707372,10.6832933,-1.7710401
13.656140023840118,89646.38954278751,43121.12155787709,-3.09405073073151,-0.09077853667940518,10.5163708,-1.8122499
14.646946910088117,89645.39544403751,43121.07426087153,3.0883836384268437,-0.0984929023855451,10.342776,-0.4967831
15.635558075065589,89644.40603940625,43121.12695585695,2.9843636290249713,-0.10176817658003796,10.2946781,-0.4967831
16.62481616549871,89643.4296228,43121.28175458612,2.882383696986034,-0.09981730591627692,10.2463544,-0.2127418
17.616971728827924,89642.47341281737,43121.53531727779,2.788004044184671,-0.09268990784035532,10.2255905,1.1258149
18.61286014796846,89641.5426358264,43121.878867645144,2.7058669505761843,-0.08142032970095825,10.3349979,2.4303287
19.611607606853944,89640.6397992528,43122.29920068542,2.6382927379455725,-0.06778964745438992,10.5673176,3.9820148
20.611034447714093,89639.76490075071,43122.78091543264,2.5853879449576587,-0.05366233100404609,10.9373045,4.7392595
21.60815567392966,89638.91612250418,43123.30857962361,2.546024143499628,-0.040374864436355795,11.3619586,4.6948714
22.60042213810002,89638.0906759285,43123.86794416528,2.5185446523887167,-0.028608237270485868,11.7675352,4.650899
23.587951041325,89637.28485267848,43124.44694470556,2.5011698156681463,-0.01870525514049315,12.1559782,4.6073384
24.57400637623426,89636.49300937293,43125.0370273389,2.4918842235707626,-0.011094884693446869,12.5289141,4.5641858
25.562545069228275,89635.70785273612,43125.63354572014,2.4877912543976133,-0.006464571807442317,12.8877208,4.5214374
26.555967259396706,89634.92317296668,43126.23478311667,2.4848402816283723,-0.005475069166339889,13.2335782,4.4790894
27.555355628973153,89634.13640321807,43126.84131507015,2.4785845502901487,-0.008210636537942165,13.5675061,4.437138
28.560785231332467,89633.34874092987,43127.456429070146,2.4655792296745656,-0.013907163722547907,13.8903934,4.3955796
29.569913071932273,89632.56443217778,43128.08551449097,2.444271286766742,-0.021260776758941346,14.2030207,4.3544103
30.578173414487168,89631.79087002987,43128.73354273264,2.414625387433195,-0.028969678667186045,14.5060783,4.0388825
31.581994247489252,89631.03750454585,43129.403639267366,2.377432827013747,-0.03595919831890184,14.7816225,2.6500026
32.581013740291404,89630.31278208821,43130.09821368682,2.3343989787649666,-0.04125807414222094,14.9596561,-1.0392877
33.57670993681669,89629.62193183613,43130.81985478612,2.288420965235857,-0.04396411369065306,14.8900879,-1.0392877
34.5703193389784,89628.9671650014,43131.56998231389,2.243110353541394,-0.043514781069063466,14.8201932,-0.5278977
35.5630502127966,89628.34834694653,43132.34736501181,2.2019153621295704,-0.03999915021449323,14.7845642,1.2132361
36.55670981508312,89627.76258748405,43133.14886388264,2.1673358225216397,-0.03417860121239716,14.8663208,3.5565045
37.55271682112938,89627.20436639097,43133.97090318612,2.140397961779082,-0.02716474199913487,15.1034339,4.230717
38.550997588463616,89626.6672231771,43134.80965650139,2.1208790987640973,-0.01996044986443738,15.3807371,4.1910918
39.55045966796588,89626.1453641271,43135.66067214306,2.1081123603095704,-0.01316199888267242,15.6505993,4.1518378
40.5502315730287,89625.63380737083,43136.5192955375,2.101506894001961,-0.006998517277810113,15.9134223,4.1129515
41.55002599160602,89625.1277765243,43137.381546454875,2.100446046132154,-0.0015803685122445967,16.1695721,4.0744294
42.54977241867161,89624.62264930486,43138.24435313751,2.1040456598510335,0.00292835836438555,16.4193832,4.0362681
43.54941688346986,89624.1144439896,43139.10529464306,2.1111385071974977,0.006321998726257549,16.6631623,3.9984642
44.54895125017457,89623.60019743473,43139.96252246389,2.1203824915105987,0.008447590198408225,16.9011915,3.9610143
45.548422741367865,89623.07810627155,43140.81486615487,2.130381520749745,0.00928107806260707,17.1337311,3.9239153
46.54788866125099,89622.54755211668,43141.66189363403,2.139863247716528,0.008968574342837378,17.3610219,3.8871637
47.54737229784309,89622.00899365,43142.503847850705,2.147920556319717,0.007814617119016303,17.5832872,3.8507563
48.54681218606439,89621.46365918682,43143.34145030001,2.154150198153864,0.006182767208870046,17.8007346,3.8146899
49.546072492878665,89620.91314147363,43144.17560276667,2.1585143046122486,0.00434260933304502,18.0135574,3.7789613
50.54501204821813,89620.35908825556,43145.00719533056,2.161003062158715,0.002382967753481486,18.2219362,3.7435674
51.54341855752821,89619.80314563194,43145.83713992779,2.161415784904289,0.00028124375797792655,18.42604,-12.0496172
52.5410219198536,89619.24715735903,43146.66641225834,2.1594801171029125,-0.0019297393317639607,17.760707,-11.9050608
53.53785295397927,89618.69322128335,43147.496091288194,2.1551906269799765,-0.004079258193422786,17.077919,-10.9617331
54.53441872177021,89618.14327528195,43148.32749462361,2.1489778143906735,-0.0059930201322844975,16.4241521,-10.9608532
55.53130433157873,89617.59865018266,43149.16207645348,2.141352924367799,-0.007757522640786727,15.7433157,-11.0731913
56.52879966097726,89617.0602317014,43150.00105586806,2.132187139558426,-0.009844461815871137,15.0242052,-11.3501059
57.52711639821528,89616.52920104099,43150.8454511368,2.1203120008401997,-0.012915890327497119,14.249498,-10.3102948
58.526544975906376,89616.00780589793,43151.69679326112,2.1038846492582337,-0.017456854702817885,13.5073048,-9.1629093
59.526899847786474,89615.4999007396,43152.55754283681,2.08112622359752,-0.0235812941699555,12.8116726,-8.2971093
60.52714747686205,89615.01126226112,43153.43043590417,2.0506767578807934,-0.031179932682110206,12.1474513,-7.5860738
61.52595125844461,89614.54947482221,43154.31770569445,2.0113630606606256,-0.04022646455034309,11.5066461,-6.9636016
62.52256780723815,89614.12353280208,43155.221133826395,1.961698886483469,-0.05086281193413572,10.885265,-6.4154791
63.51757134713765,89613.74379892918,43156.142571144446,1.899665678403295,-0.06307085221859735,10.2796051,-5.4737947
64.51279437476971,89613.42243947154,43157.08425057153,1.8236695381918073,-0.07634835004808657,9.733095,-4.5187266
65.50945854489439,89613.17344778265,43158.04782309791,1.7338331894952486,-0.09011020114107095,9.2576623,-3.9002874
66.5051538934565,89613.01167369862,43159.03127040903,1.630765807751761,-0.1046045151103734,8.826731,-3.7078705
67.49324019294211,89612.9519981493,43160.02517586528,1.512637351638806,-0.1208847161241119,8.3965777,-4.542011
68.46729992282016,89613.00943184514,43161.011591551396,1.3757793350530048,-0.13913148454588578,7.8375483,-3.2705711
69.42684204331981,89613.19818826111,43161.96718737223,1.2198982674046566,-0.15723129504232164,7.4089314,-0.2549199
70.37762888625049,89613.52802249932,43162.868259209725,1.050903708457192,-0.17197468779061634,7.374477,-0.2549199
71.32666284814489,89614.00036099237,43163.693420993055,0.875840614365975,-0.1816810491848982,7.3398609,0.0962443
72.27817426000253,89614.60807624098,43164.42235695556,0.6971945860344747,-0.18677581863740178,7.3529493,-1.7106526
73.23344212159466,89615.33754910836,43165.03329337014,0.5158696607890833,-0.187990206253072,7.1167284,-0.2352087
74.19159661251818,89616.16850228405,43165.50451890764,0.3361227301831884,-0.1852798820972771,7.0836329,-0.2352087
75.15061550075647,89617.07303902016,43165.820546313895,0.163378549524575,-0.17863214801671598,7.050382,3.8747872
76.11021442425312,89618.01928702362,43165.9765333132,0.0004368115653474136,-0.16855355715047,7.5795821,4.268196
77.07428129594686,89618.97888585557,43165.976952477096,-0.15085693077178958,-0.15536472297078743,8.1227034,0.0643603
78.04877545439687,89619.93200348891,43165.832067315285,-0.28679666153917127,-0.13929294487590244,8.1306154,0.6607222
79.03714431639564,89620.86669439376,43165.55640125417,-0.4044206747636254,-0.12185370559748948,8.2114,4.7596003
80.03770227118345,89621.77533204168,43165.16749171181,-0.5057164671943026,-0.10615771237129593,8.7713857,4.9393568
81.04383699045103,89622.65064777361,43164.68278706945,-0.5970561716937701,-0.09494087198838248,9.3170002,4.7498031
82.04734934819011,89623.48271539793,43164.11712768264,-0.6845513761722931,-0.08832873657652185,9.8131051,2.1921135
83.0436462483181,89624.26013923265,43163.48258120417,-0.7699354359525448,-0.08375429441881606,10.0337967,2.0782995
84.03428996429399,89624.97543618473,43162.789070004874,-0.8501266170635524,-0.07802252291916062,10.238638,2.6569595
85.02410251465925,89625.6291501007,43162.04473601528,-0.9205317138231687,-0.06954380310710241,10.4946918,3.7323425
86.01638804700605,89626.22837968751,43161.256920816675,-0.9788185644654989,-0.05894907701902982,10.8441743,4.6302586
87.01147387220084,89626.78207832572,43160.433483875706,-1.0254888112518306,-0.048013881853960154,11.2626727,4.705401
88.00831523335937,89627.29821046739,43159.58271750834,-1.0623507505719958,-0.03823879290954696,11.6726011,4.6613299
