x,y,z,x_quat,y_quat,z_quat,w_quat,speed
3840.1431063443806,73757.45464496581,0.0,0.0,0.0,-0.5181948447676465,0.8552625929246729,5.0
3840.3747266390765,73757.01117239254,0.0,0.0,0.0,-0.5184145705288721,0.8551294247442109,5.0
3840.605891009634,73756.56746208096,0.0,0.0,0.0,-0.5186985252560226,0.8549572152436795,5.0
3840.836922001937,73756.12368222026,0.0,0.0,0.0,-0.5187627854671505,0.854918225571524,5.0
3841.06795299424,73755.67990235958,0.0,0.0,0.0,-0.5187627854671505,0.854918225571524,5.0
3841.298983986543,73755.23612249889,0.0,0.0,0.0,-0.5187627854700212,0.8549182255697821,5.0
3841.530014978846,73754.79234263819,0.0,0.0,0.0,-0.5187627854700212,0.8549182255697821,5.0
3841.761045971149,73754.3485627775,0.0,0.0,0.0,-0.5187457184044469,0.8549285816002727,5.0
3841.9921123952186,73753.90480137574,0.0,0.0,0.0,-0.518620245391855,0.8550047023670058,5.0
3842.2234038602946,73753.4611572139,0.0,0.0,0.0,-0.5185118313192107,0.8550704536948979,5.0
3842.4546953253703,73753.01751305204,0.0,0.0,0.0,-0.5185118313192107,0.8550704536948979,5.0
3842.6859867904463,73752.57386889019,0.0,0.0,0.0,-0.5185118313163364,0.8550704536966408,5.0
3842.917278255522,73752.13022472835,0.0,0.0,0.0,-0.5185217680631203,0.8550644280080277,5.0
3843.148549096937,73751.68656981761,0.0,0.0,0.0,-0.5185730455023728,0.8550333306242477,5.0
3843.379734133677,73751.24287018615,0.0,0.0,0.0,-0.5186143850496959,0.8550082570475713,5.0
3843.610919170417,73750.7991705547,0.0,0.0,0.0,-0.5186143850468232,0.8550082570493138,5.0
3843.8421042071573,73750.35547092326,0.0,0.0,0.0,-0.5186143850468232,0.8550082570493138,5.0
3844.0732892438973,73749.91177129181,0.0,0.0,0.0,-0.5186143850468232,0.8550082570493138,5.0
3844.3044742806374,73749.46807166036,0.0,0.0,0.0,-0.5186143850468232,0.8550082570493138,5.0
3844.5356593173774,73749.02437202891,0.0,0.0,0.0,-0.5185655343240311,0.8550378860677649,5.0
3844.7669457442353,73748.58072525226,0.0,0.0,0.0,-0.5184775016324621,0.8550912701583149,5.0
3844.9983134847434,73748.13712086454,0.0,0.0,0.0,-0.5184383202724101,0.8551150262234444,5.0
3845.229681225252,73747.69351647681,0.0,0.0,0.0,-0.5184383202722379,0.8551150262235487,5.0
3845.4610489657607,73747.24991208909,0.0,0.0,0.0,-0.5184383202722379,0.8551150262235487,5.0
3845.6924167062693,73746.80630770135,0.0,0.0,0.0,-0.5184383202724101,0.8551150262234444,5.0
3845.9237844467775,73746.36270331363,0.0,0.0,0.0,-0.5184383202724101,0.8551150262234444,5.0
3846.155152187286,73745.9190989259,0.0,0.0,0.0,-0.5184882017495391,0.8550847821394842,5.0
3846.386416099511,73745.47544116393,0.0,0.0,0.0,-0.5240774285776735,0.8516706222803587,5.0
